Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,FIPS
42986.0,44526.0,58472.0,33438.0,,40919.0,48249
58135.0,59027.0,45385.0,39583.0,38486.0,45706.0,48251
43897.0,44653.0,20332.0,64583.0,,43142.0,48253
45502.0,50851.0,,,,39315.0,48255
60391.0,64298.0,40484.0,,112625.0,44972.0,48257
73240.0,75586.0,66976.0,,,51215.0,48259
36438.0,36313.0,,,,35063.0,48261
47024.0,52031.0,,,,,48263
43810.0,44381.0,36250.0,,,36849.0,48265
40125.0,40089.0,,,,28958.0,48267
63250.0,63500.0,,,,,48269
38281.0,39115.0,23750.0,,,40625.0,48271
38247.0,39651.0,38167.0,,,34202.0,48273
40493.0,43259.0,23365.0,,,34688.0,48275
40748.0,44875.0,24327.0,29107.0,,41275.0,48277
39851.0,41176.0,27813.0,,,32875.0,48279
49630.0,49658.0,92665.0,92865.0,34643.0,34315.0,48281
37292.0,40604.0,,,,32957.0,48283
48677.0,52666.0,25592.0,,,43311.0,48285
53902.0,55669.0,33060.0,,,55409.0,48287
49802.0,50686.0,31250.0,,108021.0,37731.0,48289
48729.0,51266.0,25265.0,47563.0,,42359.0,48291
37554.0,39671.0,28309.0,35000.0,72083.0,33864.0,48293
63125.0,62432.0,,,,64583.0,48295
50400.0,49554.0,,,,35500.0,48297
48259.0,48269.0,,,,38472.0,48299
,,,,,,48301
46075.0,48573.0,30616.0,37422.0,47363.0,38703.0,48303
39526.0,39490.0,,117778.0,,28438.0,48305
40561.0,42052.0,70042.0,21212.0,,34136.0,48307
42687.0,47973.0,24579.0,39375.0,26190.0,34024.0,48309
46250.0,46429.0,,,,37083.0,48311
39390.0,43257.0,19863.0,,,29679.0,48313
34175.0,39071.0,21863.0,,,90375.0,48315
55682.0,68466.0,,,,45846.0,48317
37654.0,38500.0,,,,31250.0,48319
40797.0,43383.0,30317.0,21125.0,,32438.0,48321
33747.0,33580.0,,35600.0,136292.0,32749.0,48323
57338.0,57596.0,157917.0,,,46857.0,48325
34464.0,35000.0,,,,23906.0,48327
68806.0,72099.0,45183.0,65917.0,72764.0,57997.0,48329
38929.0,41224.0,23571.0,38542.0,,35050.0,48331
43920.0,44063.0,,,,34732.0,48333
49870.0,50741.0,,112500.0,,44667.0,48335
46172.0,46386.0,,,,32313.0,48337
68838.0,70752.0,50704.0,46023.0,90212.0,46097.0,48339
49802.0,51039.0,49464.0,26648.0,41150.0,45077.0,48341
39453.0,42213.0,28611.0,,,35865.0,48343
31683.0,32019.0,,,,26364.0,48345
39538.0,45084.0,24897.0,,,31076.0,48347
41505.0,45385.0,23209.0,26913.0,,37083.0,48349
38144.0,41646.0,28460.0,,,75458.0,48351
37102.0,39139.0,16758.0,68438.0,,29349.0,48353
50337.0,51341.0,34805.0,26863.0,69540.0,43720.0,48355
51517.0,51062.0,,,,50903.0,48357
50893.0,49750.0,,,,33750.0,48359
49763.0,52240.0,30454.0,28750.0,56731.0,46875.0,48361
39516.0,40484.0,40188.0,,,33967.0,48363
50119.0,54003.0,24766.0,,,39375.0,48365
67288.0,68066.0,57727.0,68125.0,128594.0,54976.0,48367
45326.0,47910.0,50833.0,15833.0,,39327.0,48369
50305.0,50792.0,,26635.0,,46679.0,48371
39662.0,41103.0,30872.0,34545.0,41014.0,33233.0,48373
38159.0,40634.0,25489.0,35278.0,43443.0,34613.0,48375
32132.0,31323.0,,,,26462.0,48377
48448.0,48797.0,26563.0,,250001.0,26371.0,48379
60972.0,61373.0,46541.0,79250.0,63707.0,49408.0,48381
52181.0,69231.0,16250.0,,,50509.0,48383
36523.0,36797.0,,,,27400.0,48385
31563.0,34183.0,19135.0,40000.0,,11946.0,48387
43540.0,43563.0,,43219.0,,38071.0,48389
44240.0,47406.0,39034.0,,,35000.0,48391
63889.0,64722.0,,,,,48393
46501.0,51483.0,18716.0,72857.0,,48068.0,48395
87524.0,89717.0,69349.0,93875.0,130909.0,53052.0,48397
41526.0,43455.0,11399.0,,,37067.0,48399
46173.0,50962.0,23617.0,,67250.0,40584.0,48401
31307.0,33434.0,15350.0,,,,48403
28275.0,31232.0,16397.0,36250.0,,30781.0,48405
43029.0,44744.0,30494.0,,15795.0,47143.0,48407
52261.0,52569.0,28250.0,43092.0,83821.0,46773.0,48409
39040.0,39200.0,,,,36012.0,48411
55543.0,56083.0,,,,45375.0,48413
56842.0,57184.0,90341.0,,,47207.0,48415
48750.0,47661.0,,,,37083.0,48417
37756.0,42157.0,21458.0,,,35156.0,48419
51987.0,52857.0,,,,37917.0,48421
46929.0,51908.0,30632.0,42154.0,51044.0,37376.0,48423
51912.0,51282.0,,,,42257.0,48425
26172.0,26318.0,,,,25961.0,48427
43951.0,44296.0,27292.0,,,35125.0,48429
53456.0,55750.0,,,,60481.0,48431
42155.0,46310.0,,,,35909.0,48433
51667.0,54500.0,,,,47106.0,48435
37040.0,40489.0,18897.0,41111.0,44821.0,29886.0,48437
58711.0,63883.0,41735.0,61065.0,62265.0,43986.0,48439
45396.0,47737.0,34037.0,52847.0,27295.0,38182.0,48441
31111.0,42188.0,,,,27647.0,48443
37475.0,38984.0,,,,32338.0,48445
41042.0,43333.0,,,,52353.0,48447
44178.0,47468.0,26462.0,49345.0,105625.0,37860.0,48449
46711.0,47917.0,28638.0,40417.0,61029.0,37978.0,48451
61451.0,65193.0,42404.0,50083.0,77831.0,42788.0,48453
34295.0,36804.0,19808.0,,,31923.0,48455
41360.0,42113.0,27337.0,,,23373.0,48457
46673.0,48697.0,35148.0,,,35365.0,48459
46131.0,56510.0,,,,34837.0,48461
38568.0,38432.0,,,250001.0,32373.0,48463
42174.0,42015.0,47074.0,43438.0,,39710.0,48465
44002.0,44872.0,43681.0,,22177.0,35561.0,48467
51758.0,53785.0,37089.0,,95117.0,41575.0,48469
37666.0,42535.0,25845.0,,54293.0,27708.0,48471
51348.0,60578.0,33322.0,,,39656.0,48473
51345.0,51326.0,39423.0,,,49653.0,48475
51269.0,54675.0,32744.0,71250.0,79358.0,36934.0,48477
38862.0,38614.0,123355.0,45406.0,89458.0,37705.0,48479
45176.0,48528.0,26340.0,,,38786.0,48481
52221.0,54383.0,42188.0,,208333.0,39271.0,48483
45543.0,48105.0,28551.0,61122.0,68400.0,36052.0,48485
41630.0,47349.0,20221.0,41071.0,60652.0,48859.0,48487
26495.0,26310.0,,,,22447.0,48489
73750.0,73781.0,57404.0,53713.0,109278.0,58057.0,48491
68100.0,69497.0,46538.0,,,51747.0,48493
55756.0,56221.0,46731.0,,,57039.0,48495
56897.0,57258.0,60650.0,74222.0,86875.0,45595.0,48497
45686.0,47046.0,29028.0,29226.0,43125.0,37617.0,48499
56153.0,57370.0,,,,57159.0,48501
44693.0,46424.0,20774.0,,23892.0,35514.0,48503
32162.0,31974.0,,,,31379.0,48505
26672.0,24315.0,,,,25897.0,48507
50282.0,50847.0,,,,32321.0,49001
55038.0,55631.0,,,51607.0,34719.0,49003
50497.0,51159.0,,23878.0,27155.0,40308.0,49005
46900.0,46921.0,39904.0,84219.0,60938.0,43387.0,49007
56750.0,56750.0,,,,,49009
71112.0,72441.0,58924.0,88000.0,66839.0,49562.0,49011
61133.0,61377.0,,45417.0,100179.0,60515.0,49013
49787.0,49794.0,,,,24856.0,49015
42614.0,42386.0,,,,,49017
41312.0,41570.0,,46713.0,,24222.0,49019
43855.0,45370.0,,25301.0,91917.0,22097.0,49021
54761.0,55462.0,,31250.0,,50536.0,49023
50194.0,46956.0,,,,,49025
51593.0,55658.0,,,,29524.0,49027
74314.0,74755.0,,,,,49029
35980.0,36107.0,,,,22292.0,49031
50781.0,50938.0,,,,22344.0,49033
62117.0,65111.0,37500.0,35938.0,61677.0,44209.0,49035
41484.0,57593.0,,24132.0,,,49037
50323.0,50690.0,,33618.0,,42500.0,49039
46291.0,47404.0,,22216.0,,23929.0,49041
91773.0,92425.0,47426.0,,135913.0,39911.0,49043
63552.0,64735.0,91471.0,53056.0,,49444.0,49045
66815.0,69619.0,,41818.0,,42136.0,49047
62180.0,62884.0,44643.0,42825.0,54917.0,45308.0,49049
66486.0,67269.0,,,,45330.0,49051
50774.0,51384.0,27841.0,42188.0,51588.0,35670.0,49053
40645.0,41048.0,,,,34896.0,49055
56581.0,58326.0,34482.0,35893.0,53430.0,38573.0,49057
39412.0,45737.0,28401.0,,,42768.0,51001
68449.0,71625.0,39587.0,,71897.0,48777.0,51003
45007.0,45865.0,27500.0,,,46583.0,51005
56850.0,67579.0,42746.0,42798.0,,,51007
47558.0,51276.0,30625.0,83125.0,64886.0,,51009
48823.0,53854.0,26786.0,,,61875.0,51011
105763.0,119390.0,62463.0,,88222.0,65003.0,51013
54558.0,55281.0,30795.0,24491.0,,46250.0,51015
43646.0,44097.0,,,,,51017
56316.0,57352.0,42473.0,,31486.0,80469.0,51019
45294.0,45315.0,,,,,51021
60454.0,60956.0,50962.0,,,62125.0,51023
36919.0,46318.0,29248.0,,,37574.0,51025
29679.0,30070.0,,,100938.0,,51027
40331.0,41935.0,35682.0,,,101050.0,51029
47699.0,49710.0,39872.0,,36231.0,61650.0,51031
59227.0,63107.0,51291.0,130648.0,35938.0,63487.0,51033
35000.0,35059.0,,,,51071.0,51035
49563.0,61955.0,40891.0,63500.0,,93750.0,51036
35079.0,38106.0,25353.0,,,,51037
72609.0,76423.0,62131.0,39375.0,83229.0,50016.0,51041
71295.0,75668.0,32153.0,,,,51043
44330.0,44263.0,,,,,51045
66697.0,70034.0,52992.0,,92222.0,47100.0,51047
39301.0,43476.0,29350.0,,,,51049
33624.0,33638.0,24000.0,,,,51051
51397.0,53457.0,41832.0,,123250.0,68669.0,51053
42760.0,48322.0,36791.0,67841.0,,,51057
112552.0,123313.0,81908.0,68824.0,106700.0,75045.0,51059
91609.0,95425.0,47431.0,114306.0,90278.0,63967.0,51061
48005.0,50096.0,18365.0,,,36875.0,51063
63938.0,65405.0,56350.0,,,36603.0,51065
46870.0,48167.0,38289.0,16635.0,,30711.0,51067
69098.0,68896.0,69539.0,75089.0,69698.0,55353.0,51069
46390.0,46840.0,,,50875.0,46705.0,51071
61121.0,61466.0,53108.0,102212.0,,83202.0,51073
79330.0,87143.0,39798.0,,,61429.0,51075
29942.0,30546.0,10990.0,,,26384.0,51077
61550.0,62352.0,42625.0,,140543.0,66600.0,51079
38012.0,48517.0,32798.0,,,,51081
35240.0,40330.0,26535.0,,44800.0,28170.0,51083
78645.0,81174.0,58191.0,60750.0,78750.0,70859.0,51085
61934.0,69574.0,46090.0,55347.0,87371.0,49513.0,51087
35293.0,36789.0,28970.0,,,35923.0,51089
43914.0,43816.0,,,,,51091
65741.0,72742.0,42596.0,,,101176.0,51093
75710.0,80998.0,48446.0,,112273.0,59216.0,51095
48292.0,52000.0,45086.0,,,,51097
81688.0,82741.0,68406.0,,72829.0,185667.0,51099
62031.0,65246.0,43594.0,65625.0,,53523.0,51101
50374.0,56498.0,37628.0,,140577.0,,51103
31086.0,31218.0,,,,,51105
123453.0,125761.0,100669.0,83162.0,136005.0,77596.0,51107
57829.0,59712.0,45903.0,31350.0,103221.0,46613.0,51109
39506.0,44361.0,29583.0,,,25313.0,51111
47736.0,48930.0,19531.0,,,91625.0,51113
63845.0,65780.0,47875.0,,,,51115
37356.0,42855.0,25281.0,,,55655.0,51117
54654.0,60625.0,28438.0,,,,51119
46663.0,48441.0,37961.0,50819.0,32569.0,38137.0,51121
47118.0,51037.0,26657.0,,,,51125
73041.0,72346.0,75000.0,,141027.0,107672.0,51127
35055.0,47604.0,18805.0,,61354.0,,51131
51885.0,58750.0,41201.0,,,,51133
36284.0,44493.0,28375.0,,,35435.0,51135
65166.0,66077.0,36964.0,,115938.0,67174.0,51137
43895.0,44331.0,27969.0,,,33190.0,51139
33982.0,35120.0,31060.0,,,11452.0,51141
41824.0,44450.0,34851.0,,59688.0,39417.0,51143
77896.0,80565.0,41938.0,,161063.0,73036.0,51145
41697.0,49571.0,28152.0,,,,51147
61857.0,68388.0,56792.0,50313.0,83000.0,44032.0,51149
98657.0,104209.0,87787.0,66432.0,94287.0,70087.0,51153
47495.0,47041.0,49286.0,,,,51155
57210.0,60313.0,45544.0,,,41369.0,51157
47288.0,50584.0,35511.0,,,,51159
60519.0,60643.0,54063.0,96750.0,82792.0,62031.0,51161
48901.0,49480.0,,,55795.0,63009.0,51163
53744.0,53801.0,60694.0,,85833.0,34768.0,51165
35045.0,35181.0,21336.0,,,,51167
37240.0,37228.0,,,100208.0,,51169
49406.0,49618.0,47917.0,140000.0,,36489.0,51171
37983.0,38430.0,,,,42500.0,51173
48962.0,63717.0,31972.0,97679.0,,18462.0,51175
78125.0,81628.0,68838.0,112574.0,79886.0,64973.0,51177
97144.0,98129.0,108560.0,95000.0,69286.0,73553.0,51179
53673.0,60852.0,43696.0,,,,51181
39194.0,51500.0,30137.0,,,,51183
37664.0,38035.0,15133.0,,,,51185
61454.0,62236.0,47277.0,39712.0,47639.0,40682.0,51187
43310.0,43426.0,34301.0,,,24449.0,51191
47911.0,50899.0,36763.0,,,,51193
37407.0,37889.0,10298.0,,,22692.0,51195
41360.0,41460.0,34583.0,,36500.0,36250.0,51197
81749.0,86583.0,62089.0,,84881.0,67344.0,51199
89134.0,105774.0,54350.0,,96705.0,61162.0,51510
35368.0,36418.0,21900.0,,,,51520
29097.0,27253.0,,,,,51530
49775.0,56756.0,32816.0,,41020.0,58450.0,51540
68620.0,77034.0,52592.0,49571.0,89239.0,65635.0,51550
50304.0,53425.0,40829.0,120714.0,40000.0,47261.0,51570
34746.0,37426.0,32598.0,,,,51580
32315.0,39110.0,27783.0,20833.0,49417.0,40625.0,51590
28601.0,46000.0,22511.0,,,,51595
105297.0,111375.0,102130.0,,114667.0,81385.0,51600
120522.0,136311.0,85962.0,,72134.0,81607.0,51610
32399.0,51164.0,29211.0,,,19324.0,51620
51762.0,58952.0,38750.0,,105125.0,34522.0,51630
30604.0,30594.0,31389.0,,,50556.0,51640
49190.0,57353.0,40539.0,,48542.0,55417.0,51650
38750.0,39018.0,32670.0,,40455.0,37392.0,51660
39064.0,40483.0,32881.0,,,62716.0,51670
34017.0,31136.0,34857.0,,45804.0,39911.0,51678
39589.0,47725.0,25422.0,,64167.0,41019.0,51680
72890.0,75170.0,68750.0,,51522.0,59392.0,51683
73528.0,69982.0,,,92019.0,61046.0,51685
29587.0,32465.0,24203.0,,,55313.0,51690
50077.0,59736.0,39785.0,57808.0,50571.0,43819.0,51700
44480.0,56559.0,31925.0,38750.0,54193.0,40487.0,51710
27731.0,27031.0,36393.0,,,,51720
31798.0,41766.0,29770.0,,,32008.0,51730
83735.0,83766.0,140375.0,,59917.0,91250.0,51735
45676.0,54553.0,36833.0,38162.0,42188.0,37016.0,51740
29912.0,31834.0,19489.0,,,23750.0,51750
40758.0,57279.0,28230.0,24509.0,45932.0,32486.0,51760
39930.0,43256.0,29855.0,,34153.0,29071.0,51770
50068.0,51080.0,27500.0,,40278.0,,51775
40842.0,41319.0,34565.0,,38320.0,61719.0,51790
65499.0,78573.0,46878.0,82727.0,70966.0,65259.0,51800
66634.0,71156.0,51265.0,69201.0,72597.0,54825.0,51810
45643.0,47439.0,26978.0,,59327.0,26897.0,51820
48639.0,53378.0,33378.0,,2499.0,45329.0,51830
45363.0,48133.0,40696.0,,41588.0,30885.0,51840
59688.0,59734.0,,,63750.0,63355.0,50001
49573.0,49907.0,55613.0,,118382.0,131852.0,50003
45323.0,45475.0,,,41250.0,36042.0,50005
65350.0,66990.0,40873.0,31406.0,52023.0,54875.0,50007
36599.0,36895.0,,9375.0,60893.0,28125.0,50009
58199.0,58139.0,,70259.0,45441.0,82757.0,50011
62608.0,63168.0,,,,41250.0,50013
50939.0,50715.0,,78813.0,,75809.0,50015
53869.0,54159.0,73958.0,45357.0,49167.0,32115.0,50017
42831.0,43095.0,,25455.0,,56250.0,50019
49372.0,49478.0,170195.0,,51111.0,44464.0,50021
58788.0,58636.0,85074.0,87642.0,83156.0,44716.0,50023
51045.0,51544.0,55508.0,45781.0,48500.0,30938.0,50025
52965.0,53036.0,89922.0,,57500.0,33906.0,50027
46564.0,52046.0,,,,40060.0,53001
44394.0,44467.0,,,101583.0,31250.0,53003
60251.0,62873.0,48844.0,45066.0,70875.0,39209.0,53005
51837.0,52185.0,40357.0,48194.0,,41889.0,53007
47253.0,48246.0,,31926.0,38482.0,38636.0,53009
60756.0,61954.0,42788.0,50500.0,70577.0,41362.0,53011
38581.0,39696.0,,26667.0,,,53013
47452.0,48750.0,31250.0,30784.0,40417.0,31954.0,53015
53636.0,57899.0,,66806.0,,39799.0,53017
38125.0,40235.0,,23125.0,,,53019
56980.0,61241.0,,,58658.0,41444.0,53021
45855.0,46912.0,,,,,53023
48714.0,51561.0,,40938.0,,40238.0,53025
43538.0,43743.0,,35900.0,65697.0,34025.0,53027
58815.0,60077.0,47891.0,58147.0,50933.0,41924.0,53029
49279.0,49657.0,,38690.0,44848.0,32208.0,53031
75302.0,80107.0,38696.0,41741.0,82928.0,50430.0,53033
62941.0,64380.0,40053.0,42237.0,67014.0,55778.0,53035
46458.0,47942.0,43314.0,,21990.0,40500.0,53037
48319.0,48435.0,,47438.0,,54900.0,53039
44100.0,44557.0,38457.0,38958.0,56979.0,39520.0,53041
46069.0,46188.0,,45987.0,45909.0,,53043
50406.0,51429.0,,46393.0,62250.0,26328.0,53045
40730.0,43239.0,24635.0,31044.0,63333.0,32157.0,53047
37684.0,38842.0,,21958.0,23563.0,35750.0,53049
40599.0,39945.0,,45000.0,,23816.0,53051
59953.0,62352.0,47194.0,44592.0,55991.0,45844.0,53053
55960.0,57025.0,100962.0,45625.0,26923.0,31172.0,53055
54129.0,56057.0,51861.0,39803.0,46250.0,37865.0,53057
52374.0,53480.0,,53750.0,52917.0,51944.0,53059
70722.0,71401.0,55127.0,55880.0,80146.0,53037.0,53061
50079.0,51281.0,30725.0,27581.0,41528.0,42766.0,53063
41978.0,43203.0,,28681.0,22115.0,24444.0,53065
61677.0,61946.0,65460.0,43558.0,69018.0,54667.0,53067
44485.0,43897.0,,120500.0,,,53069
47946.0,47903.0,,,89722.0,47233.0,53071
53145.0,54744.0,24464.0,31655.0,58662.0,40514.0,53073
36631.0,39373.0,33750.0,24063.0,25398.0,18287.0,53075
44749.0,46845.0,24773.0,42934.0,50565.0,37141.0,53077
43640.0,43713.0,,,,25952.0,55001
39381.0,40877.0,,23523.0,,,55003
45714.0,45619.0,74029.0,28438.0,,53529.0,55005
46665.0,47444.0,,40724.0,34722.0,58750.0,55007
53527.0,55653.0,24574.0,39028.0,57246.0,40367.0,55009
50196.0,50007.0,,2499.0,,52500.0,55011
41135.0,42180.0,,16935.0,34500.0,33125.0,55013
67427.0,67530.0,,93393.0,67115.0,32057.0,55015
52109.0,52195.0,,,44830.0,28523.0,55017
45048.0,45082.0,,37083.0,,38036.0,55019
59769.0,60082.0,19563.0,53750.0,81809.0,49583.0,55021
44459.0,44459.0,,33281.0,,33750.0,55023
62865.0,66303.0,28106.0,43699.0,55570.0,37257.0,55025
53783.0,53898.0,60968.0,53750.0,35227.0,43393.0,55027
51928.0,52221.0,12574.0,78167.0,,36071.0,55029
47095.0,47448.0,32045.0,38447.0,,,55031
49788.0,50069.0,,41848.0,40982.0,,55033
49513.0,50181.0,14900.0,,33693.0,,55035
48643.0,48750.0,,37000.0,,61346.0,55037
55473.0,56085.0,,99509.0,76429.0,45074.0,55039
40636.0,40934.0,61667.0,39000.0,,21667.0,55041
49067.0,49133.0,,,,48542.0,55043
56219.0,56748.0,14688.0,,,34940.0,55045
46780.0,47180.0,40500.0,45357.0,46875.0,31293.0,55047
55188.0,55340.0,,,,40972.0,55049
42543.0,42818.0,,,,45833.0,55051
47851.0,48354.0,,42027.0,99531.0,42083.0,55053
56877.0,57634.0,44167.0,,30375.0,45387.0,55055
44961.0,45367.0,38750.0,36750.0,26781.0,43688.0,55057
54918.0,56894.0,27112.0,34063.0,62409.0,36858.0,55059
56863.0,56975.0,,,,55938.0,55061
50539.0,51020.0,30278.0,37885.0,49523.0,30972.0,55063
51445.0,51575.0,,57857.0,,45625.0,55065
41775.0,42162.0,,18947.0,,25708.0,55067
49721.0,49544.0,,44167.0,,,55069
48398.0,48451.0,,51000.0,41786.0,34167.0,55071
54083.0,54669.0,40750.0,27292.0,50731.0,32316.0,55073
43425.0,43383.0,78472.0,36250.0,250001.0,42500.0,55075
46242.0,46266.0,,56250.0,,37813.0,55077
35343.0,50662.0,,32375.0,36667.0,,55078
43873.0,53056.0,26853.0,32240.0,51879.0,34006.0,55079
50694.0,51116.0,,47813.0,,56667.0,55081
52765.0,53174.0,,52344.0,,28882.0,55083
46516.0,46718.0,,27782.0,48750.0,55583.0,55085
58765.0,59824.0,40673.0,54397.0,55625.0,38773.0,55087
76433.0,75758.0,82070.0,,127457.0,56607.0,55089
49516.0,49677.0,,,,14500.0,55091
61611.0,62298.0,,,,63947.0,55093
50714.0,50912.0,30096.0,39107.0,33542.0,50417.0,55095
51613.0,52562.0,,,24479.0,24375.0,55097
43137.0,43083.0,,22813.0,,27031.0,55099
55584.0,60923.0,26552.0,57045.0,52326.0,36852.0,55101
44810.0,45092.0,,2499.0,,18611.0,55103
50324.0,51736.0,22852.0,25809.0,71917.0,34851.0,55105
39194.0,39069.0,,18438.0,46563.0,60208.0,55107
70886.0,71315.0,25817.0,22237.0,79688.0,44219.0,55109
51055.0,51580.0,16728.0,40156.0,,45965.0,55111
41665.0,44169.0,23750.0,30773.0,25625.0,36964.0,55113
47861.0,48485.0,11250.0,40313.0,53125.0,32500.0,55115
53713.0,53853.0,27042.0,50938.0,55183.0,44219.0,55117
45420.0,45509.0,,,,40921.0,55119
51077.0,52104.0,,,,40536.0,55121
47675.0,47927.0,,,,30938.0,55123
41061.0,42373.0,,18950.0,,41974.0,55125
53445.0,54121.0,24583.0,,61250.0,44681.0,55127
42368.0,42741.0,25962.0,43750.0,61389.0,21500.0,55129
69237.0,69459.0,64933.0,112946.0,81713.0,50810.0,55131
76545.0,76593.0,31865.0,74091.0,114511.0,55123.0,55133
51994.0,52276.0,48839.0,46904.0,27250.0,32917.0,55135
45166.0,45540.0,,,,43750.0,55137
52018.0,52567.0,26281.0,31573.0,52813.0,41099.0,55139
48961.0,48740.0,51660.0,31413.0,85527.0,34483.0,55141
37066.0,37197.0,,,,,54001
55239.0,55898.0,49063.0,,105962.0,53707.0,54003
39958.0,39991.0,26875.0,,77188.0,,54005
32750.0,33206.0,,,,,54007
46215.0,46196.0,,,,58594.0,54009
38344.0,39722.0,17396.0,23580.0,54766.0,34814.0,54011
35568.0,36829.0,,,,61063.0,54013
31325.0,30933.0,,,,,54015
39974.0,40819.0,,,,,54017
36293.0,36475.0,33007.0,57895.0,,32188.0,54019
37536.0,39438.0,,,,,54021
39088.0,39098.0,,,,,54023
39746.0,40752.0,35523.0,,2499.0,34816.0,54025
27995.0,28796.0,18271.0,,,,54027
39959.0,40000.0,24716.0,76354.0,,,54029
40303.0,41394.0,33973.0,,18065.0,21103.0,54031
43987.0,44182.0,33229.0,,,41809.0,54033
41314.0,41576.0,,,,,54035
66677.0,66801.0,70478.0,,,65682.0,54037
45882.0,46985.0,28913.0,25750.0,78125.0,55272.0,54039
37849.0,37854.0,,,48125.0,,54041
35800.0,35870.0,,,,,54043
36763.0,36929.0,,,,37050.0,54045
24921.0,25338.0,21730.0,,,,54047
43165.0,44479.0,23850.0,,43750.0,76250.0,54049
45182.0,45314.0,,,,33250.0,54051
36448.0,36003.0,,,,,54053
36195.0,37035.0,22448.0,18971.0,,,54055
31790.0,32371.0,9276.0,,231544.0,,54057
33221.0,33791.0,24730.0,,,,54059
45467.0,46312.0,26667.0,,52232.0,21985.0,54061
36918.0,37511.0,15590.0,,,41270.0,54063
39324.0,38936.0,,,124219.0,46354.0,54065
39171.0,39134.0,,,,,54067
40569.0,41507.0,21202.0,,50750.0,,54069
36953.0,37000.0,,,,,54071
44288.0,44919.0,,,,,54073
36827.0,37415.0,,,,,54075
45064.0,45167.0,,48125.0,,50729.0,54077
56774.0,57218.0,,,,61034.0,54079
41032.0,42058.0,23850.0,68547.0,56058.0,,54081
39457.0,39283.0,,,,9500.0,54083
37636.0,38091.0,,,,,54085
31813.0,31854.0,,35625.0,62500.0,22778.0,54087
36651.0,37903.0,29222.0,,,,54089
43970.0,44576.0,35234.0,,,,54091
40533.0,40922.0,,,,,54093
38854.0,39149.0,,,,,54095
40330.0,40803.0,,,,,54097
36318.0,36313.0,,,246300.0,72571.0,54099
29086.0,29295.0,,,,,54101
39096.0,39301.0,,,,,54103
39352.0,38873.0,,,,,54105
41884.0,42134.0,31188.0,52742.0,,32500.0,54107
33730.0,33828.0,,,,,54109
42834.0,43768.0,,,21437.0,37286.0,56001
51679.0,51894.0,,,47917.0,40000.0,56003
80060.0,81018.0,,70833.0,82750.0,60970.0,56005
56825.0,58156.0,30923.0,110114.0,,43472.0,56007
62307.0,62073.0,,85391.0,,69615.0,56009
60445.0,60685.0,,,,35089.0,56011
52773.0,54942.0,32083.0,45569.0,39412.0,37596.0,56013
42689.0,44524.0,,40714.0,,40417.0,56015
45278.0,45521.0,,,,,56017
54065.0,53975.0,,,,,56019
60706.0,63653.0,48929.0,,,42148.0,56021
66647.0,66896.0,,55750.0,38958.0,39258.0,56023
56871.0,58367.0,24891.0,41949.0,,40732.0,56025
40398.0,40739.0,,,,,56027
56363.0,56992.0,35653.0,51000.0,,50625.0,56029
38500.0,40133.0,,,,17946.0,56031
55455.0,56134.0,,60461.0,,48021.0,56033
81772.0,79590.0,,,,127586.0,56035
69022.0,69333.0,23535.0,,,53175.0,56037
75325.0,77651.0,,,,41619.0,56039
56569.0,56532.0,,,,40194.0,56041
47652.0,48110.0,,,,29740.0,56043
57738.0,57842.0,,,,31875.0,56045
